,t1_towerKills,t1_inhibitorKills,t1_dragonKills,t1_baronKills,t2_towerKills,t2_inhibitorKills,t2_dragonKills,t2_baronKills,firstBlood,firstTower,firstInhibitor,firstBaron,firstDragon,firstRiftHerald,winner
29909,6,0,1,0,1,0,0,0,2,1,0,0,1,0,1
29910,4,0,1,0,9,3,2,1,1,2,2,2,2,0,2
29911,10,2,2,0,1,0,0,0,1,1,1,0,1,0,1
29912,11,6,4,2,2,0,0,0,1,1,1,1,1,0,1
29913,6,1,1,1,10,5,4,1,2,2,2,2,2,1,2
29914,11,4,2,2,2,0,2,0,1,1,1,1,2,0,1
29915,8,1,1,0,0,0,0,0,1,1,1,0,1,1,1
29916,10,3,3,1,2,0,0,0,2,1,1,1,1,0,1
29917,0,0,0,0,4,0,2,0,2,2,0,0,2,2,2
29918,0,0,0,0,2,0,1,0,1,2,0,0,2,0,2
29919,10,2,3,1,4,0,0,0,1,1,1,1,1,1,1
29920,4,0,1,0,10,2,3,0,2,2,2,0,2,1,2
29921,10,3,1,1,5,0,0,0,1,1,1,1,1,0,1
29922,4,0,1,2,11,4,3,0,1,2,2,1,1,2,2
29923,8,1,2,0,1,0,1,0,1,1,1,0,1,0,1
29924,3,0,0,0,9,2,3,0,1,1,2,0,2,0,2
29925,0,0,0,0,10,2,2,1,1,2,2,2,2,2,2
29926,11,4,4,2,1,0,0,0,1,1,1,1,1,1,1
29927,4,0,2,1,10,5,3,1,1,1,2,2,1,0,2
29928,5,0,4,0,10,3,1,2,1,1,2,2,1,1,2
29929,10,2,2,1,3,0,1,0,1,2,1,1,2,2,1
29930,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
29931,10,3,3,1,8,1,1,0,2,2,2,1,1,0,1
29932,10,2,2,1,0,0,1,0,2,1,1,1,1,0,1
29933,10,2,3,1,1,0,0,0,2,2,1,1,1,0,1
29934,10,2,2,1,4,0,1,0,2,1,1,1,1,0,1
29935,1,0,1,0,8,1,2,1,2,2,2,2,2,0,2
29936,7,1,2,1,6,1,2,1,2,2,2,1,2,2,1
29937,1,0,0,0,11,3,4,1,2,2,2,2,2,2,2
29938,2,0,3,0,8,1,0,1,1,2,2,2,1,2,2
29939,1,0,0,0,6,1,2,0,1,2,2,0,2,0,2
29940,0,0,0,0,9,2,3,0,2,2,2,0,2,2,2
29941,11,3,3,0,8,1,2,2,1,2,2,2,2,2,1
29942,11,3,2,2,3,0,1,0,1,1,1,1,1,0,1
29943,11,3,1,1,1,0,0,0,2,1,1,1,1,1,1
29944,0,0,0,0,5,0,2,1,2,2,0,2,2,0,2
29945,11,2,1,0,1,0,1,0,1,1,1,0,1,1,1
29946,1,0,0,0,11,3,3,0,2,2,2,0,2,2,2
29947,0,0,0,0,11,4,3,1,1,2,2,2,2,0,2
29948,3,0,0,0,10,2,3,1,2,2,2,2,2,2,2
29949,9,3,3,0,7,1,1,1,1,2,1,2,1,1,1
29950,1,0,0,0,9,2,1,0,2,2,2,0,2,2,2
29951,1,0,0,0,11,3,3,0,2,2,2,0,2,2,2
29952,8,1,4,1,2,0,0,0,1,1,1,1,1,1,1
29953,8,2,2,1,11,5,3,1,1,1,2,2,1,1,1
29954,9,1,2,1,3,0,0,0,1,2,1,1,1,0,1
29955,2,0,0,0,10,3,3,0,1,1,2,0,2,2,2
29956,0,0,0,0,4,0,3,0,2,2,0,0,2,2,2
29957,10,3,1,1,8,1,3,1,1,2,1,1,2,0,1
29958,10,2,3,1,0,0,1,0,2,1,1,1,1,1,1
29959,2,0,2,1,11,3,1,0,1,2,2,1,1,0,2
29960,1,0,0,0,10,2,3,1,2,2,2,2,2,0,2
29961,9,2,3,1,5,0,2,0,2,1,1,1,1,0,1
29962,4,0,0,1,10,2,6,1,1,2,2,1,2,2,2
29963,11,4,3,2,4,0,2,1,2,2,1,2,1,2,1
29964,11,3,4,0,3,0,0,0,2,2,1,0,1,0,1
29965,8,2,2,1,4,1,1,1,1,1,2,2,1,0,1
29966,3,0,1,0,7,1,2,1,2,2,2,2,1,0,2
29967,9,2,1,0,0,0,0,0,1,1,1,0,1,1,1
29968,6,0,2,0,11,2,2,1,1,1,2,2,1,2,2
29969,11,3,1,1,2,0,0,0,1,1,1,1,1,0,1
29970,3,0,2,0,0,0,0,0,1,1,0,0,1,0,1
29971,9,2,2,1,2,0,1,0,2,1,1,1,1,1,1
29972,7,0,3,1,11,10,3,3,1,1,2,2,1,2,2
29973,10,3,1,0,2,0,1,0,1,2,1,0,2,1,1
29974,2,0,1,0,6,1,2,1,2,2,2,2,2,0,2
29975,1,0,0,0,10,2,3,1,1,2,2,2,2,0,2
29976,10,2,1,0,1,0,2,1,1,1,1,2,2,1,1
29977,7,1,1,1,0,0,1,0,1,1,1,1,2,1,1
29978,1,0,1,0,10,2,1,0,2,2,2,0,2,0,2
29979,8,1,2,1,3,0,1,0,1,2,1,1,1,0,1
29980,2,0,0,0,5,0,2,0,1,2,0,0,2,0,2
29981,9,1,1,1,5,0,3,0,1,2,1,1,1,0,1
29982,10,2,2,0,1,0,0,0,1,1,1,0,1,2,1
29983,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
29984,0,0,0,0,8,1,2,1,2,2,2,2,2,2,2
29985,8,1,2,0,1,0,0,0,1,1,1,0,1,0,1
29986,0,0,0,0,4,0,2,0,2,2,0,0,2,1,2
29987,0,0,0,0,9,1,2,0,2,2,2,0,2,2,2
29988,0,0,0,0,2,0,0,0,2,2,0,0,0,0,2
29989,9,2,1,1,2,0,2,0,2,1,1,1,1,1,1
29990,4,0,0,0,10,2,4,1,1,2,2,2,2,0,2
29991,3,0,1,0,10,3,3,1,1,1,2,2,1,1,2
29992,3,0,0,0,6,1,1,1,1,2,2,2,2,0,2
29993,1,0,0,0,9,2,2,0,1,2,2,0,2,0,2
29994,1,0,1,0,11,5,2,0,1,2,2,0,1,2,2
29995,4,0,1,0,0,0,0,0,1,1,0,0,1,0,1
29996,0,0,0,0,11,4,2,0,2,2,2,0,2,2,2
29997,11,3,2,0,3,0,0,0,1,1,1,0,1,0,1
29998,10,2,3,1,8,3,1,1,1,1,2,2,1,0,1
29999,9,1,1,0,3,0,2,1,2,1,1,2,1,0,1
30000,0,0,1,0,11,3,3,1,1,2,2,2,2,2,2
30001,10,2,2,0,0,0,0,0,1,1,1,0,1,0,1
30002,11,3,3,0,0,0,0,0,2,1,1,0,1,0,1
30003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
30004,7,1,2,3,11,2,2,0,2,2,1,1,1,1,2
30005,0,0,0,0,4,0,1,0,2,2,0,0,2,2,2
30006,0,0,0,0,11,3,2,1,2,2,2,2,2,1,2
30007,5,0,0,0,7,1,2,1,2,1,2,2,2,0,2
30008,6,2,1,0,1,0,0,0,2,1,1,0,1,0,1
30009,9,1,3,1,1,0,0,0,2,1,1,1,1,2,1
30010,7,1,2,0,1,0,0,0,2,1,1,0,1,1,1
30011,11,4,2,0,7,3,1,1,1,2,2,2,1,0,1
30012,8,1,1,0,2,0,0,0,1,2,1,0,1,2,1
30013,4,0,3,0,10,3,1,2,2,2,2,2,2,0,2
30014,8,1,1,0,2,0,0,0,1,1,1,0,1,0,1
30015,9,2,1,0,0,0,0,0,2,1,1,0,1,0,1
30016,9,3,2,0,2,0,1,0,1,1,1,0,2,2,1
30017,4,0,0,1,9,3,4,0,2,2,2,1,2,1,2
30018,2,0,0,0,6,1,1,0,2,2,2,0,2,2,2
30019,9,1,3,1,8,1,2,1,2,1,2,2,2,2,1
30020,8,2,2,0,0,0,0,0,1,1,1,0,1,0,1
30021,2,0,1,0,8,1,2,0,2,2,2,0,1,0,2
30022,5,0,0,0,9,2,4,2,1,1,2,2,2,1,2
30023,9,1,2,1,3,0,1,0,1,1,1,1,2,0,1
30024,9,2,3,2,5,0,1,1,2,1,1,2,1,0,1
30025,10,1,1,1,3,0,1,0,2,2,1,1,1,1,1
30026,11,4,3,1,3,0,1,0,1,1,1,1,2,1,1
30027,9,2,2,0,0,0,0,0,1,1,1,0,1,0,1
30028,9,3,3,1,8,1,0,0,2,1,1,1,1,1,2
30029,9,1,1,0,8,3,4,2,1,1,2,2,2,0,1
30030,9,1,3,1,1,0,0,0,2,1,1,1,1,2,1
30031,11,4,3,1,3,0,1,0,2,1,1,1,1,0,1
30032,9,2,1,1,2,0,2,0,1,1,1,1,2,1,1
30033,4,0,2,0,8,1,1,0,2,2,2,0,1,2,2
30034,11,3,0,1,0,0,0,0,2,1,1,1,0,1,1
30035,9,1,1,0,0,0,0,0,1,1,1,0,1,0,1
30036,9,2,2,0,0,0,0,0,1,1,1,0,1,1,1
30037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
30038,5,0,2,0,1,0,0,0,1,1,0,0,1,0,1
30039,5,0,0,0,0,0,0,0,1,1,0,0,0,1,1
30040,8,1,2,1,1,0,0,0,1,2,1,1,1,2,1
30041,11,4,4,0,0,0,0,1,1,1,1,2,1,1,1
30042,9,2,3,0,5,1,0,2,2,1,1,2,1,1,2
30043,9,1,1,0,0,0,1,0,1,1,1,0,2,1,1
30044,5,1,2,0,8,1,1,1,1,2,1,2,1,0,2
30045,10,2,2,0,6,1,2,2,2,1,2,2,1,0,1
30046,10,2,3,0,1,0,0,0,2,2,1,0,1,0,1
30047,11,3,2,1,0,0,0,0,1,1,1,1,1,1,1
30048,8,1,2,0,0,0,0,0,1,1,1,0,1,1,1
30049,6,1,1,0,4,0,0,0,1,2,1,0,1,0,1
30050,8,1,1,1,5,0,1,0,1,1,1,1,2,0,1
30051,7,1,1,0,0,0,0,0,1,1,1,0,1,1,1
30052,11,3,2,0,3,0,1,0,2,1,1,0,1,1,1
30053,9,1,2,1,3,0,0,0,2,1,1,1,1,2,1
30054,5,0,2,0,2,0,0,0,1,1,0,0,1,0,1
30055,9,2,3,1,6,0,0,0,2,2,1,1,1,2,1
30056,8,1,2,1,1,0,1,0,2,1,1,1,2,1,1
30057,1,0,1,0,10,2,1,0,1,2,2,0,1,2,2
30058,11,5,2,0,2,0,0,1,2,1,1,2,1,0,1
30059,3,0,2,1,9,1,2,1,1,1,2,1,1,0,2
30060,1,0,3,0,9,1,0,0,2,2,2,0,1,1,2
30061,9,2,2,1,6,1,1,0,2,2,1,1,2,0,1
30062,5,0,1,0,8,1,1,1,1,1,2,2,1,1,2
30063,1,0,0,0,8,1,3,0,2,1,2,0,2,2,2
30064,8,1,1,2,7,2,3,0,1,2,2,1,1,2,1
30065,8,1,1,0,1,0,0,0,2,1,1,0,1,0,1
30066,10,2,3,0,1,0,0,0,1,1,1,0,1,1,1
30067,10,2,2,0,1,0,0,0,2,1,1,0,1,0,1
30068,11,6,4,2,1,0,1,0,1,1,1,1,1,0,1
30069,4,0,1,0,9,1,2,1,1,2,2,2,2,2,2
30070,2,0,0,1,7,1,2,0,2,2,2,1,2,2,2
30071,10,1,2,1,3,0,2,0,1,1,1,1,2,2,1
30072,8,3,3,1,8,1,2,0,2,1,1,1,2,0,1
30073,11,2,2,1,1,0,1,0,1,1,1,1,2,1,1
30074,0,0,0,0,9,2,1,0,2,2,2,0,2,0,2
30075,5,0,2,0,8,1,1,1,1,1,2,2,2,0,2
30076,7,1,1,0,5,0,3,0,2,1,1,0,2,1,1
30077,8,1,2,1,10,2,3,1,2,2,2,2,2,0,1
30078,9,2,3,1,5,0,1,0,2,1,1,1,1,2,1
30079,9,2,1,0,2,0,1,0,1,1,1,0,1,0,1
30080,4,0,2,0,1,0,0,0,1,1,0,0,1,0,1
30081,8,0,2,1,3,0,0,0,1,1,0,1,1,2,1
30082,2,0,1,0,10,1,1,1,2,2,2,2,1,2,2
30083,7,1,3,0,5,0,1,2,2,2,1,2,2,0,1
30084,6,1,2,0,2,0,0,0,1,2,1,0,1,0,1
30085,8,1,1,1,7,1,2,0,1,2,2,1,2,2,1
30086,1,0,0,1,8,2,3,0,2,2,2,1,2,0,2
30087,4,0,1,0,10,2,2,1,2,2,2,2,1,1,2
30088,0,0,0,0,9,3,4,2,2,2,2,2,2,2,2
30089,9,1,2,0,1,0,2,0,1,1,1,0,2,2,1
30090,1,0,0,0,10,2,2,0,2,2,2,0,2,2,2
30091,1,0,0,0,8,2,3,0,2,2,2,0,2,2,2
30092,5,1,0,0,11,5,4,1,2,1,2,2,2,2,2
30093,11,3,3,1,3,0,0,0,1,2,1,1,1,2,1
30094,1,0,0,0,11,3,2,0,1,2,2,0,2,0,2
30095,6,1,3,0,9,2,1,1,2,2,1,2,1,1,2
30096,11,2,3,0,1,0,0,0,1,1,1,0,1,1,1
30097,3,0,0,0,9,2,3,1,2,2,2,2,2,0,2
30098,6,0,3,0,8,2,1,1,1,1,2,2,1,2,2
30099,11,5,4,2,2,0,0,0,2,2,1,1,1,0,1
30100,7,2,2,1,3,0,2,1,1,1,1,2,2,0,1
30101,11,3,1,0,0,0,0,0,1,1,1,0,1,0,1
30102,4,0,0,0,5,1,2,0,2,2,2,0,2,0,2
30103,9,2,3,1,5,0,1,0,1,1,1,1,1,1,1
30104,8,1,1,0,0,0,0,0,1,1,1,0,1,1,1
30105,4,0,1,0,10,2,2,1,2,1,2,2,2,2,2
30106,0,0,0,0,11,3,2,0,2,2,2,0,2,2,2
30107,3,0,1,0,8,1,2,1,1,2,2,2,1,2,2
30108,2,0,0,0,8,1,4,1,1,2,2,2,2,0,2
30109,7,1,2,0,0,0,0,0,2,1,1,0,1,1,1
30110,7,0,1,0,10,2,3,0,1,1,2,0,2,0,2
30111,10,2,3,1,4,0,0,0,1,1,1,1,1,0,1
30112,4,0,2,1,11,3,3,2,1,1,2,2,2,1,2
30113,11,4,4,0,6,1,0,1,1,2,1,2,1,2,1
30114,4,0,1,0,7,1,3,1,1,1,2,2,1,0,2
30115,2,0,1,0,6,1,1,0,1,2,2,0,1,0,2
30116,1,0,2,0,10,3,1,0,2,2,2,0,1,1,2
30117,0,0,0,0,10,2,2,0,2,2,2,0,2,0,2
30118,10,4,3,1,2,0,0,0,1,1,1,1,1,2,1
30119,1,0,1,0,11,3,3,1,2,2,2,2,2,2,2
30120,0,0,0,0,10,2,1,0,1,2,2,0,2,0,2
30121,11,3,1,0,0,0,0,0,1,1,1,0,1,1,1
30122,10,2,2,1,6,0,3,1,2,1,1,1,1,2,1
30123,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2
30124,10,1,0,0,1,0,1,0,1,1,1,0,2,1,1
30125,2,0,0,0,7,1,2,0,2,2,2,0,2,1,2
30126,2,0,2,0,8,2,1,0,1,1,2,0,1,0,2
30127,8,2,1,1,7,2,3,1,1,1,1,1,2,0,2
30128,0,0,0,0,8,2,2,0,1,2,2,0,2,2,2
30129,4,0,2,0,1,0,0,0,1,1,0,0,1,0,1
30130,10,2,1,1,2,0,2,0,1,1,1,1,2,0,1
30131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
30132,11,3,2,1,2,0,1,0,1,1,1,1,2,1,1
30133,4,0,1,0,7,0,3,2,2,2,0,2,1,0,2
30134,11,3,3,2,1,0,0,0,1,1,1,1,1,0,1
30135,9,1,0,0,1,0,0,0,1,1,1,0,0,2,1
30136,10,2,3,0,3,0,0,1,1,2,1,2,1,0,1
30137,6,1,3,0,8,1,1,1,1,2,1,2,1,1,2
30138,9,2,3,2,4,0,2,0,2,2,1,1,1,0,1
30139,6,0,2,0,1,0,0,0,1,1,0,0,1,1,1
30140,10,2,2,1,5,0,1,0,1,2,1,1,2,2,1
30141,6,0,2,1,9,1,1,1,1,2,2,1,1,0,2
30142,10,1,2,0,1,0,0,0,2,1,1,0,1,1,1
30143,3,0,2,0,1,0,0,0,1,1,0,0,1,0,1
30144,10,2,4,1,1,0,0,0,1,1,1,1,1,0,1
30145,2,0,0,1,9,2,3,0,1,2,2,1,2,0,2
30146,1,0,0,0,8,2,1,0,2,2,2,0,2,0,2
30147,3,0,0,0,3,0,2,0,2,2,0,0,2,1,1
30148,7,1,3,0,8,1,0,0,1,2,1,0,1,0,2
30149,1,0,0,0,9,2,2,0,1,1,2,0,2,2,2
30150,11,3,3,1,2,0,0,0,1,1,1,1,1,1,1
30151,4,0,0,0,11,4,4,1,1,2,2,2,2,2,2
30152,1,0,0,0,11,3,2,1,1,2,2,2,2,0,2
30153,4,0,1,0,10,2,2,1,1,2,2,2,2,0,2
30154,3,0,0,0,7,1,3,0,1,2,2,0,2,2,2
30155,2,0,0,0,11,3,2,0,2,2,2,0,2,2,2
30156,4,0,1,0,9,1,2,1,2,1,2,2,2,0,2
30157,5,1,4,0,2,0,0,0,1,1,1,0,1,0,1
30158,9,1,2,0,5,0,1,0,1,1,1,0,2,0,1
30159,2,0,0,0,10,2,3,1,1,2,2,2,2,2,2
30160,1,0,0,0,11,1,2,0,2,2,2,0,2,0,2
30161,1,0,0,0,11,4,3,1,1,2,2,2,2,2,2
30162,8,1,2,0,4,0,1,0,1,2,1,0,1,0,1
30163,4,0,1,0,9,2,3,2,1,2,2,2,2,2,2
30164,2,0,1,0,10,3,2,2,2,2,2,2,1,2,2
30165,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
30166,5,0,0,0,9,2,3,2,2,2,2,2,2,0,2
30167,9,2,0,0,5,0,4,2,2,2,1,2,2,2,1
30168,8,1,2,0,11,4,1,2,1,2,2,2,1,0,1
30169,1,0,0,0,9,1,2,0,2,2,2,0,2,0,2
30170,8,1,2,0,11,4,2,2,2,1,1,2,1,1,2
30171,1,0,1,0,11,3,3,1,2,2,2,2,2,1,2
30172,1,0,1,0,10,2,1,1,1,2,2,2,2,2,2
30173,3,0,1,0,11,4,3,2,2,2,2,2,2,0,2
30174,0,0,0,0,4,0,1,0,1,2,0,0,2,0,2
30175,6,1,1,0,11,4,5,1,1,1,1,2,2,0,2
30176,11,4,2,1,1,0,0,0,1,1,1,1,1,1,1
30177,11,3,2,0,0,0,0,0,1,1,1,0,1,1,1
30178,10,2,2,0,1,0,1,0,1,1,1,0,1,1,1
30179,11,3,2,0,2,0,0,0,1,1,1,0,1,0,1
30180,3,0,0,0,10,2,3,1,1,1,2,2,2,0,2
30181,8,1,2,1,5,0,0,0,2,1,1,1,1,1,1
30182,4,0,1,0,0,0,1,0,2,1,0,0,2,1,1
30183,10,2,1,0,1,0,0,0,2,1,1,0,1,1,1
30184,10,3,2,2,2,0,2,0,1,2,1,1,1,0,1
30185,10,1,2,1,1,0,1,0,1,1,1,1,1,1,1
30186,7,1,2,0,0,0,0,1,1,1,1,2,1,0,1
30187,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2
30188,4,0,1,0,10,2,2,2,1,2,2,2,2,1,2
30189,0,0,0,0,7,0,2,0,2,2,0,0,2,2,2
30190,11,4,1,1,3,0,2,0,1,2,1,1,2,1,1
30191,1,0,0,0,11,4,4,1,1,1,2,2,2,0,2
30192,9,3,2,2,7,1,3,0,1,1,1,1,1,1,2
30193,4,0,1,0,0,0,0,0,1,1,0,0,1,0,1
30194,4,0,0,0,7,0,5,2,2,1,0,2,2,0,2
30195,11,3,2,1,2,0,1,0,1,2,1,1,2,1,1
30196,9,2,2,0,3,0,1,0,1,2,1,0,1,0,1
30197,0,0,0,0,9,2,3,0,2,2,2,0,2,1,2
30198,10,2,3,2,4,0,2,0,2,1,1,1,2,1,1
30199,11,3,1,0,0,0,1,0,1,1,1,0,1,1,1
30200,9,1,2,0,0,0,0,0,2,1,1,0,1,1,1
30201,6,1,0,2,8,1,3,0,1,1,1,1,2,0,2
30202,9,2,2,0,0,0,1,0,2,1,1,0,2,0,1
30203,5,0,2,0,8,1,2,0,1,1,2,0,1,0,2
30204,0,0,0,0,11,3,2,0,1,2,2,0,2,2,2
30205,10,2,3,1,7,2,0,1,1,1,1,2,1,0,1
30206,9,2,2,0,0,0,0,0,1,1,1,0,1,0,1
30207,3,0,2,0,1,0,0,0,1,1,0,0,1,0,1
30208,3,0,2,0,9,2,1,0,2,2,2,0,1,0,2
30209,4,0,2,0,9,2,1,0,2,2,2,0,1,0,2
30210,2,0,0,0,8,2,3,1,2,2,2,2,2,0,2
30211,10,2,0,0,5,0,1,0,1,1,1,0,2,1,1
30212,9,2,2,1,4,0,1,0,2,2,1,1,2,2,1
30213,10,2,2,0,0,0,0,0,2,1,1,0,1,0,1
30214,9,1,2,1,3,0,1,0,1,1,1,1,1,1,1
30215,2,0,0,0,7,1,2,0,1,1,2,0,2,0,2
30216,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2
30217,11,2,3,1,1,0,0,0,1,1,1,1,1,1,1
30218,10,2,2,0,2,0,0,0,1,1,1,0,1,0,1
30219,10,2,2,2,1,0,1,0,1,1,1,1,1,1,1
30220,0,0,0,0,7,0,1,0,2,2,0,0,2,0,2
30221,3,0,3,0,9,2,0,1,2,2,2,2,1,0,2
30222,2,0,1,0,8,1,2,0,2,1,2,0,2,0,2
30223,1,0,0,0,4,0,1,0,2,2,0,0,2,2,2
30224,0,0,0,0,1,0,1,0,2,2,0,0,2,0,2
30225,11,4,2,1,0,0,0,0,1,1,1,1,1,0,1
30226,7,1,0,0,0,0,0,0,2,1,1,0,0,0,1
30227,0,0,0,0,3,0,1,0,2,2,0,0,2,0,2
30228,0,0,0,0,3,0,1,0,1,2,0,0,2,0,2
30229,5,0,2,0,8,2,0,1,1,1,2,2,1,0,2
30230,2,0,0,0,10,2,2,0,2,1,2,0,2,1,2
30231,7,0,1,0,0,0,0,0,1,1,0,0,1,1,1
30232,11,4,3,1,4,0,1,0,2,1,1,1,2,1,1
30233,1,0,0,0,10,2,3,0,1,1,2,0,2,2,2
30234,10,3,0,1,9,2,5,1,2,2,1,1,2,2,1
30235,2,0,0,1,9,1,5,1,1,2,2,2,2,2,2
30236,5,0,1,0,8,1,1,0,2,1,2,0,1,0,2
30237,11,3,1,1,3,0,1,0,1,1,1,1,2,0,1
30238,5,0,1,0,9,2,2,1,2,1,2,2,2,2,2
30239,9,1,4,1,4,0,1,0,2,1,1,1,2,0,1
30240,5,1,3,0,11,5,2,1,1,1,2,2,1,0,2
30241,3,0,0,0,11,3,3,1,1,1,2,2,2,1,2
30242,11,2,2,0,0,0,0,0,1,1,1,0,1,0,1
30243,5,0,1,1,9,1,2,1,1,1,2,1,1,2,2
30244,3,0,1,0,10,2,2,1,1,2,2,2,2,0,2
30245,9,2,2,0,0,0,0,0,1,1,1,0,1,1,1
30246,7,1,2,0,1,0,0,0,1,1,1,0,1,1,1
30247,0,0,0,0,11,3,2,1,2,2,2,2,2,2,2
30248,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2
30249,5,0,1,1,11,3,5,3,2,2,2,2,2,1,2
30250,1,0,0,0,6,1,2,1,2,2,2,2,2,2,2
30251,10,3,3,1,1,0,0,0,1,1,1,1,1,0,1
30252,4,0,2,0,8,1,3,1,2,2,2,2,2,2,2
30253,1,0,0,0,6,0,1,1,2,1,0,2,2,2,2
30254,0,0,0,0,7,0,1,0,2,2,0,0,2,0,2
30255,10,2,0,0,1,0,0,1,2,1,1,2,0,0,1
30256,9,3,2,1,2,0,0,0,2,1,1,1,1,2,1
30257,9,1,3,1,3,0,1,0,1,1,1,1,2,0,1
30258,1,0,0,0,11,6,3,1,2,2,2,2,2,2,2
30259,4,0,0,0,9,2,3,1,1,2,2,2,2,0,2
30260,4,0,0,0,11,3,3,1,2,2,2,2,2,1,2
30261,2,0,0,0,11,3,3,0,2,2,2,0,2,2,2
30262,3,0,0,0,0,0,0,0,1,1,0,0,0,0,1
30263,5,1,3,0,10,3,0,3,1,1,2,2,1,0,2
30264,2,0,0,0,11,3,2,0,2,2,2,0,2,1,2
30265,3,0,2,0,8,1,0,1,2,2,2,2,1,1,2
30266,10,3,2,0,0,0,1,0,1,1,1,0,1,1,1
30267,10,2,4,0,1,0,0,0,1,1,1,0,1,0,1
30268,7,3,1,1,9,2,3,0,2,1,1,1,2,1,2
30269,3,0,1,0,9,2,2,1,1,2,2,2,2,0,2
30270,11,6,2,1,3,0,1,0,2,1,1,1,1,0,1
30271,0,0,1,0,9,2,2,1,2,2,2,2,1,2,2
30272,5,0,0,0,9,3,5,1,1,2,2,2,2,0,2
30273,5,0,1,0,9,1,2,2,2,1,2,2,2,0,2
30274,8,1,4,1,3,0,0,0,1,2,1,1,1,0,1
30275,6,0,2,0,2,0,0,0,2,1,0,0,1,1,1
30276,11,3,2,0,0,0,0,0,2,1,1,0,1,0,1
30277,3,0,1,0,0,0,0,0,1,1,0,0,1,1,1
30278,1,0,1,0,8,2,0,0,2,2,2,0,1,0,2
30279,2,0,1,0,11,4,3,1,2,2,2,2,2,0,2
30280,6,1,2,0,4,0,0,0,1,2,1,0,1,1,1
30281,7,1,1,0,2,0,1,1,1,1,1,2,2,0,1
30282,3,0,0,0,11,4,5,1,2,1,2,2,2,0,2
30283,2,0,0,0,11,3,2,0,1,2,2,0,2,0,2
30284,0,0,0,0,5,0,1,0,1,2,0,0,2,2,2
30285,10,2,2,2,4,0,1,0,2,2,1,1,2,2,1
30286,1,0,1,0,11,3,1,0,2,2,2,0,1,2,2
30287,2,0,1,0,8,1,1,0,2,2,2,0,1,0,2
30288,7,1,1,0,3,0,2,0,1,2,1,0,1,0,1
30289,8,1,2,0,11,3,4,3,2,1,2,2,2,0,1
30290,0,0,0,0,10,2,2,0,2,2,2,0,2,0,2
30291,3,0,0,0,8,1,0,0,2,2,2,0,0,0,2
30292,6,1,1,0,8,1,3,1,1,1,2,2,1,0,2
30293,1,0,1,0,4,0,1,0,2,2,0,0,1,2,2
30294,0,0,1,0,6,0,1,0,1,2,0,0,1,2,2
30295,10,2,2,2,7,1,0,0,2,1,1,1,1,1,2
30296,6,1,1,1,3,0,1,0,1,2,1,1,2,1,1
30297,0,0,0,0,11,4,2,1,2,2,2,2,2,0,2
30298,9,1,1,0,4,0,2,0,1,1,1,0,2,1,1
30299,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2
30300,1,0,0,0,6,0,2,0,2,1,0,0,2,2,2
30301,0,0,0,0,11,3,2,1,2,2,2,2,2,2,2
30302,10,3,2,1,3,0,1,0,2,2,1,1,2,2,1
30303,7,1,1,1,9,4,4,1,1,1,2,1,2,2,2
30304,11,1,4,2,0,0,0,0,2,1,1,1,1,1,1
30305,11,2,3,2,4,0,1,0,2,1,1,1,1,2,1
30306,10,3,3,1,5,1,1,0,1,2,1,1,1,2,1
30307,10,3,3,0,2,0,0,0,1,1,1,0,1,0,1
30308,3,0,0,0,11,3,2,0,2,1,2,0,2,1,2
30309,7,0,3,0,2,0,0,0,2,1,0,0,1,1,1
30310,5,0,0,0,10,2,3,1,2,2,2,2,2,1,2
30311,8,1,4,1,5,1,0,0,1,1,2,1,1,0,1
30312,11,3,1,0,0,0,0,0,2,1,1,0,1,1,1
30313,2,0,1,0,9,2,1,0,2,2,2,0,1,2,2
30314,2,0,1,0,1,0,0,0,2,1,0,0,1,0,1
30315,10,2,1,0,2,0,2,0,1,1,1,0,2,1,1
30316,7,0,1,0,9,3,2,1,2,1,2,2,1,2,2
30317,0,0,0,0,5,0,0,0,1,2,0,0,0,0,2
30318,8,1,4,1,2,0,0,0,1,2,1,1,1,0,1
30319,0,0,0,0,6,1,1,0,2,2,2,0,2,2,2
30320,10,1,5,1,1,0,0,0,2,1,1,1,1,0,1
30321,4,0,3,1,10,2,2,1,1,2,2,1,1,0,2
30322,3,0,1,0,11,3,2,1,2,2,2,2,1,1,2
30323,9,1,3,1,2,0,1,0,1,2,1,1,2,1,1
30324,4,0,3,0,8,2,1,1,1,1,2,2,1,1,2
30325,6,0,3,0,0,0,0,0,1,1,0,0,1,1,1
30326,7,1,1,1,0,0,1,0,2,1,1,1,1,0,1
30327,6,1,2,1,5,0,0,0,1,2,1,1,1,1,1
30328,0,0,1,0,7,1,1,1,1,2,2,2,1,0,2
